0 0 19.03 0.0 0.0 0.0 -O0 W 
1 0 152.01 0.0 0.0 0.0 -O0 A 
2 0 665.95 0.0 0.0 0.0 -O0 B 
3 0 2800.23 0.0 0.0 0.0 -O0 C 
0 0 8.576 0.0 0.0 0.0 -O1 W 
1 0 69.764 0.0 0.0 0.0 -O1 A 
2 0 352.542 0.0 0.0 0.0 -O1 B 
3 0 1339.42 0.0 0.0 0.0 -O1 C 
0 0 8.474 0.0 0.0 0.0 -O2 W 
1 0 82.752 0.0 0.0 0.0 -O2 A 
2 0 313.976 0.0 0.0 0.0 -O2 B 
3 0 1332.06 0.0 0.0 0.0 -O2 C 
0 0 7.772 0.0 0.0 0.0 -O3 W 
1 0 69.102 0.0 0.0 0.0 -O3 A 
2 0 331.166 0.0 0.0 0.0 -O3 B 
3 0 1301.15 0.0 0.0 0.0 -O3 C
