0 0 17.88 -O0 W gfortran
1 0 207.002 -O0 A gfortran
2 0 643.362 -O0 B gfortran
3 0 2635.34 -O0 C gfortran
0 1 3.586 -O1 W gfortran
1 1 38.638 -O1 A gfortran
2 1 155.912 -O1 B gfortran
3 1 647.8 -O1 C gfortran
0 2 3.164 -O2 W gfortran
1 2 34.968 -O2 A gfortran
2 2 141.26 -O2 B gfortran
3 2 548.98 -O2 C gfortran
0 3 2.82 -O3 W gfortran
1 3 26.318 -O3 A gfortran
2 3 105.488 -O3 B gfortran
3 3 530.88 -O3 C gfortran
