0 0 16.956 -O0 W gfortran
1 0 168.576 -O0 A gfortran
2 0 691.32 -O0 B gfortran
3 0 2862.37 -O0 C gfortran
0 1 5.328 -O1 W gfortran
1 1 55.036 -O1 A gfortran
2 1 168.4 -O1 B gfortran
3 1 683.72 -O1 C gfortran
0 2 3.864 -O2 W gfortran
1 2 40.256 -O2 A gfortran
2 2 167.042 -O2 B gfortran
3 2 688.95 -O2 C gfortran
0 3 5.57 -O3 W gfortran
1 3 57.87 -O3 A gfortran
2 3 208.782 -O3 B gfortran
3 3 744.5 -O3 C gfortran
