2 0 43.274 0.0 0.0 0.0 -O0 -fopenmp B 
3 0 109.23 0.009 0.0 0.0 -O0 -fopenmp C 
2 1 11.224 0.014 0.0 0.0 -O1 -fopenmp B 
3 1 33.72 0.0 0.0 0.0 -O1 -fopenmp C 
2 2 10.496 0.0 0.0 0.0 -O2 -fopenmp B 
2 3 11.568 0.0 0.0 0.0 -O3 -fopenmp B 
3 3 34.6 0.0 0.0 0.0 -O3 -fopenmp C 
