2 0 47.562 401448.96 3856.87 -O0 -fopenmp B 
3 0 140.42 970064.457 4570.077 -O0 -fopenmp C 
2 1 12.012 380762.21 3406.091 -O1 -fopenmp B 
3 1 34.04 976173.176 4503.188 -O1 -fopenmp C 
2 2 11.112 390471.733 3626.987 -O2 -fopenmp B 
3 2 31.72 978560.0 4504.006 -O2 -fopenmp C 
2 3 12.146 369634.743 3298.38 -O3 -fopenmp B 
3 3 34.86 976213.333 4495.444 -O3 -fopenmp C
