2 0 43.274 251625.745 2483.865 -O0 -fopenmp B 
3 0 109.23 500364.582 2928.016 -O0 -fopenmp C 
2 1 11.224 231552.533 2244.257 -O1 -fopenmp B 
3 1 33.72 483504.235 2548.329 -O1 -fopenmp C 
2 2 10.496 281618.478 2296.37 -O2 -fopenmp B 
2 3 11.568 233912.133 2239.103 -O3 -fopenmp B 
3 3 34.6 486244.444 2554.1 -O3 -fopenmp C
