2 0 81.606 0.005 0.0 0.0 -O0 -fopenmp B 
3 0 261.25 0.004 0.0 0.0 -O0 -fopenmp C 
2 1 51.468 0.004 0.0 0.0 -O1 -fopenmp B 
3 1 132.8 0.007 0.0 0.0 -O1 -fopenmp C 
2 2 50.338 0.0 0.0 0.0 -O2 -fopenmp B 
3 2 127.09 0.0 0.0 0.0 -O2 -fopenmp C 
2 3 50.156 0.008 0.0 0.0 -O3 -fopenmp B 
3 3 138.44 0.021 0.0 0.0 -O3 -fopenmp 
