2 0 81.754 410455.885 2833.089 -O0 -fopenmp B 
3 0 260.64 971768.769 2970.985 -O0 -fopenmp C 
2 1 49.978 405780.043 2530.082 -O1 -fopenmp B 
3 1 130.95 968931.508 2683.357 -O1 -fopenmp C 
2 2 49.986 405709.764 2510.629 -O2 -fopenmp B 
3 2 130.0 968901.477 2660.637 -O2 -fopenmp C 
2 3 51.244 407053.487 2525.278 -O3 -fopenmp B 
3 3 127.48 968990.562 2681.452 -O3 -fopenmp C
