2 0 47.562 82.876 0.315 83.191 0.001 16.808 -O0 -fopenmp B 
3 0 140.42 96.439 0.236 96.675 0.0 3.325 -O0 -fopenmp C 
2 1 12.012 78.223 0.716 78.939 0.0 21.056 -O1 -fopenmp B 
3 1 34.04 96.155 0.418 96.57300000000001 0.0 3.426 -O1 -fopenmp C 
2 2 11.112 82.278 0.858 83.13600000000001 0.001 16.857 -O2 -fopenmp B 
3 2 31.72 96.173 0.423 96.596 0.0 3.402 -O2 -fopenmp C 
2 3 12.146 78.141 0.688 78.82900000000001 0.001 21.165 -O3 -fopenmp B 
3 3 34.86 95.994 0.426 96.42 0.004 3.576 -O3 -fopenmp C
