2 0 47.562 0.0 0.0 0.0 -O0 -fopenmp B 
3 0 140.42 0.007 0.0 0.0 -O0 -fopenmp C 
2 1 12.012 0.0 0.0 0.0 -O1 -fopenmp B 
3 1 34.04 0.0 0.0 0.0 -O1 -fopenmp C 
2 2 11.112 0.017 0.0 0.0 -O2 -fopenmp B 
3 2 31.72 0.0 0.0 0.0 -O2 -fopenmp C 
2 3 12.146 0.041 0.0 0.0 -O3 -fopenmp B 
3 3 34.86 0.028 0.0 0.0 -O3 -fopenmp C
