2 0 81.606 1602.612 2.257 1604.8690000000001 0.0 1604.869 -O0 -fopenmp B 
3 0 261.25 1251.753 0.719 1252.472 0.0 1252.472 -O0 -fopenmp C 
2 1 51.468 2562.354 6.221 2568.575 0.0 2568.576 -O1 -fopenmp B 
3 1 132.8 2693.698 3.436 2697.134 0.0 2697.135 -O1 -fopenmp C 
2 2 50.338 2179.317 5.997 2185.314 0.0 2185.317 -O2 -fopenmp B 
3 2 127.09 1896.735 2.245 1898.9799999999998 0.0 1898.98 -O2 -fopenmp C 
2 3 50.156 1888.509 4.719 1893.228 0.0 1893.227 -O3 -fopenmp B 
3 3 138.44 1555.941 1.919 1557.8600000000001 0.0 1557.86 -O3 -fopenmp C
