2 0 81.606 404407.977 2826.527 -O0 -fopenmp B 
3 0 261.25 980526.338 2979.755 -O0 -fopenmp C 
2 1 51.468 396662.732 2517.332 -O1 -fopenmp B 
3 1 132.8 966027.224 2675.127 -O1 -fopenmp C 
2 2 50.338 396580.392 2519.256 -O2 -fopenmp B 
3 2 127.09 963534.5 2660.591 -O2 -fopenmp C 
2 3 50.156 399958.891 2526.373 -O3 -fopenmp B 
3 3 138.44 967443.71 2656.074 -O3 -fopenmp C 
