2 0 43.326 1985.889 263.521 2249.41 0.0 2249.409 -O0 -fopenmp B 
3 0 108.68 2463.639 133.199 2596.838 0.0 2596.837 -O0 -fopenmp C 
2 1 11.258 1615.65 261.786 1877.4360000000001 0.0 1877.437 -O1 -fopenmp B 
3 1 33.76 1967.895 339.411 2307.306 0.0 2307.306 -O1 -fopenmp C 
2 2 10.474 1781.625 290.365 2071.99 0.0 2071.99 -O2 -fopenmp B 
3 2 32.48 1245.206 221.693 1466.899 0.0 1466.899 -O2 -fopenmp C 
2 3 11.524 1850.617 303.766 2154.383 0.0 2154.386 -O3 -fopenmp B 
3 3 34.67 1961.994 342.28 2304.274 0.0 2304.274 -O3 -fopenmp C
