2 0 81.754 89.877 0.291 90.16799999999999 0.001 9.83 -O0 -fopenmp B 
3 0 260.64 93.923 0.203 94.126 0.0 5.873 -O0 -fopenmp C 
2 1 49.978 80.702 0.382 81.084 0.001 18.913 -O1 -fopenmp B 
3 1 130.95 84.667 0.269 84.936 0.001 15.062 -O1 -fopenmp C 
2 2 49.986 80.037 0.377 80.414 0.001 19.581 -O2 -fopenmp B 
3 2 130.0 83.948 0.271 84.219 0.001 15.778 -O2 -fopenmp C 
2 3 51.244 80.578 0.365 80.943 0.002 19.053 -O3 -fopenmp B 
3 3 127.48 84.568 0.277 84.845 0.001 15.151 -O3 -fopenmp C
