2 0 43.274 70.014 9.94 79.954 0.002 20.008 -O0 -fopenmp B 
3 0 109.23 87.929 4.959 92.888 0.0 7.042 -O0 -fopenmp C 
2 1 11.224 65.426 10.965 76.391 0.003 23.473 -O1 -fopenmp B 
3 1 33.72 71.049 11.614 82.66300000000001 0.001 17.121 -O1 -fopenmp C 
2 2 10.496 66.223 11.507 77.73 0.001 22.117 -O2 -fopenmp B 
2 3 11.568 66.14 11.086 77.226 0.003 22.644 -O3 -fopenmp B 
3 3 34.6 71.209 11.475 82.684 0.001 17.122 -O3 -fopenmp C
