2 0 81.754 0.0 0.0 0.0 -O0 -fopenmp B 
3 0 260.64 0.0 0.0 0.0 -O0 -fopenmp C 
2 1 49.978 0.0 0.0 0.0 -O1 -fopenmp B 
3 1 130.95 0.0 0.0 0.0 -O1 -fopenmp C 
2 2 49.986 0.0 0.0 0.0 -O2 -fopenmp B 
3 2 130.0 0.0 0.0 0.0 -O2 -fopenmp C 
2 3 51.244 0.0 0.0 0.0 -O3 -fopenmp B 
3 3 127.48 0.0 0.0 0.0 -O3 -fopenmp C 
