2 0 43.326 0.0 0.0 0.0 -O0 -fopenmp B 
3 0 108.68 0.009 0.0 0.0 -O0 -fopenmp C 
2 1 11.258 0.0 0.0 0.0 -O1 -fopenmp B 
3 1 33.76 0.0 0.0 0.0 -O1 -fopenmp C 
2 2 10.474 0.033 0.0 0.0 -O2 -fopenmp B 
3 2 32.48 0.0 0.0 0.0 -O2 -fopenmp C 
2 3 11.524 0.0 0.0 0.0 -O3 -fopenmp B 
3 3 34.67 0.0 0.0 0.0 -O3 -fopenmp C
