2 0 43.274 2021.545 259.038 2280.583 0.0 2280.582 -O0 -fopenmp B 
3 0 109.23 2457.131 134.598 2591.729 0.0 2591.728 -O0 -fopenmp C 
2 1 11.224 1712.34 254.922 1967.262 0.0 1967.262 -O1 -fopenmp B 
3 1 33.72 1989.528 320.324 2309.852 0.0 2309.851 -O1 -fopenmp C 
2 2 10.496 1630.869 248.969 1879.838 0.0 1879.836 -O2 -fopenmp B 
2 3 11.568 1862.777 284.674 2147.451 0.0 2147.455 -O3 -fopenmp B 
3 3 34.6 2268.55 367.415 2635.965 0.0 2635.965 -O3 -fopenmp C
