2 0 B 53.33 -O0 11285.638 mpif77 28.706 64 32
3 0 C 230.24 -O0 10541.27 mpif77 133.657 64 32
2 1 B 32.232 -O1 18691.862 mpif77 26.079 64 32
3 1 C 125.71 -O1 19306.49 mpif77 101.833 64 32
2 2 B 28.398 -O2 21863.066 mpif77 22.715 64 32
3 2 C 132.41 -O2 18328.82 mpif77 109.79 64 32
2 3 B 27.154 -O3 22595.464 mpif77 21.001 64 32
3 3 C 131.55 -O3 18448.7 mpif77 106.91 64 32
