2 3 B 146.246 -O3 3070.182 mpif77 0.327 2 1
2 3 B 73.878 -O3 6076.366 mpif77 0.486 4 2
2 3 B 42.318 -O3 10607.934 mpif77 0.294 8 4
2 3 B 39.99 -O3 11228.2 mpif77 0.692 16 8
2 3 B 20.574 -O3 21823.488 mpif77 0.735 32 16
