2 3 B 160.432 -O3 3747.386 mpif77 0.548 2 1
2 3 B 83.712 -O3 7183.276 mpif77 0.765 4 2
2 3 B 44.654 -O3 13463.508 mpif77 0.655 8 4
2 3 B 23.582 -O3 25493.726 mpif77 0.518 16 8
2 3 B 12.136 -O3 49537.4 mpif77 0.62 32 16
2 3 B 11.418 -O3 52650.548 mpif77 5.622 64 32
