2 3 B 89.322 -O3 3397.58 mpif77 1.141 2 1
2 3 B 46.188 -O3 6568.186 mpif77 0.878 4 2
2 3 B 26.292 -O3 11537.592 mpif77 0.708 8 4
2 3 B 15.146 -O3 20029.932 mpif77 0.802 16 8
2 3 B 8.054 -O3 37659.02 mpif77 0.344 32 16
2 3 B 4.38 -O3 69268.57 mpif77 1.054 64 32
