2 0 B 53.364 -O0 11273.568 mpif77 28.719 64 32
3 0 C 231.54 -O0 10482.03 mpif77 134.59 64 32
2 1 B 20.236 -O1 29830.044 mpif77 14.319 64 32
3 1 C 123.09 -O1 19716.61 mpif77 99.132 64 32
2 2 B 28.576 -O2 21537.86 mpif77 22.898 64 32
3 2 C 126.87 -O2 19130.08 mpif77 104.253 64 32
2 3 B 28.798 -O3 21511.666 mpif77 22.603 64 32
3 3 C 141.8 -O3 17115.09 mpif77 117.056 64 32
